person_id,belongs_to_groups,belongs_to_household,educational_involvement,lifetime_raised,first_degree,last_degree,multiple_degree,faculty,province,grad_year,event_count_all,event_count_5years,events_target_year
P000351,1,1,5,27.75,BA,BA,0,Engineering,BC,1995,16,12,8
P000352,0,0,0,20.89,Cert,Cert,0,Science,QC,1978,3,2,0
P000353,0,0,0,30.43,BSc,BSc,0,Science,AB,2016,7,4,0
P000354,1,0,3,181.77,BComm,BComm,0,Arts,BC,2007,12,11,8
P000355,1,1,4,55.85,Cert,Cert,0,Business,QC,1990,14,8,7
P000356,1,0,3,46.48,BComm,BComm,0,Arts,BC,1978,15,9,7
P000357,1,1,0,89.2,BSc,BSc,0,Arts,Other,1976,15,11,8
P000358,1,0,4,61.07,MA,MBA,1,Arts,QC,1992,13,11,8
P000359,1,0,3,72.66,Cert,Cert,0,Medicine,BC,2004,18,10,9
P000360,0,0,0,108.74,Cert,Cert,0,Medicine,BC,1991,15,4,2
P000361,1,1,0,78.63,Cert,Cert,0,Engineering,BC,1985,15,10,8
P000362,1,1,5,121.0,MEng,MEng,0,Engineering,Other,2024,13,8,8
P000363,1,1,5,23.72,Cert,MEng,1,Arts,QC,1982,10,8,7
P000364,1,1,5,63.74,BA,BA,0,Science,BC,1995,20,8,7
P000365,1,0,1,45.91,BA,Cert,1,Engineering,BC,2016,12,7,6
P000366,1,0,5,66.03,MEng,MEng,0,Medicine,ON,1977,10,9,6
P000367,1,0,3,58.86,MEng,PhD,1,Engineering,BC,2012,13,11,8
P000368,1,0,4,36.87,PhD,PhD,0,Engineering,BC,1988,13,11,8
P000369,1,0,3,46.21,BComm,BSc,1,Business,QC,1978,16,10,8
P000370,1,0,1,128.07,BSc,PhD,1,Medicine,BC,1996,21,10,7
P000371,0,1,2,39.42,MEng,Cert,1,Medicine,BC,1986,22,12,8
P000372,0,0,5,22.9,BComm,BComm,0,Arts,AB,2024,17,8,7
P000373,0,1,5,97.15,MBA,MBA,0,Arts,ON,2000,17,11,8
P000374,0,0,3,130.77,Cert,BSc,1,Science,BC,2022,18,9,8
P000375,0,0,3,49.32,BComm,BSc,1,Arts,BC,2020,9,12,8
P000376,0,1,4,67.42,PhD,PhD,0,Medicine,ON,2015,17,10,8
P000377,0,0,5,31.61,MA,MA,0,Engineering,BC,1978,12,7,6
P000378,0,0,3,52.06,BSc,BSc,0,Business,BC,2010,18,11,7
P000379,1,0,1,145.58,BA,BA,0,Engineering,AB,1995,16,9,5
P000380,0,0,1,114.63,MA,MA,0,Science,QC,2005,10,3,2
P000381,1,0,5,68.66,BSc,BSc,0,Medicine,ON,2023,17,11,9
P000382,0,1,5,49.28,MEng,MEng,0,Medicine,QC,1987,8,9,6
P000383,1,0,1,17.04,BComm,BComm,0,Arts,AB,2001,13,9,6
P000384,1,1,3,78.35,MA,MA,0,Arts,ON,2020,11,7,7
P000385,0,0,2,87.67,Cert,Cert,0,Engineering,BC,2005,11,4,1
P000386,0,1,1,139.98,Cert,Cert,0,Business,BC,1988,15,5,4
P000387,0,0,3,297.37,Cert,MBA,1,Arts,BC,1978,18,9,9
P000388,1,1,2,82.32,BComm,BComm,0,Science,ON,1988,21,9,6
P000389,0,1,5,129.77,PhD,PhD,0,Engineering,ON,1978,19,12,9
P000390,0,0,0,25.56,BA,BA,0,Science,BC,2011,10,2,0
P000391,0,0,4,157.69,BComm,MEng,1,Engineering,ON,1991,10,11,7
P000392,1,0,2,121.09,MA,MA,0,Business,ON,1999,19,11,8
P000393,0,0,5,178.53,Cert,Cert,0,Arts,QC,2004,14,12,8
P000394,0,0,5,104.16,BComm,MBA,1,Arts,AB,1978,22,13,9
P000395,0,0,3,87.53,BA,BA,0,Medicine,QC,2012,12,4,4
P000396,0,1,2,195.49,BSc,BSc,0,Engineering,BC,1997,6,7,6
P000397,1,0,4,36.54,Cert,BSc,1,Medicine,ON,1988,9,10,7
P000398,1,1,2,101.78,BSc,MEng,1,Medicine,QC,2010,11,10,8
P000399,1,1,2,143.56,BComm,BComm,0,Business,BC,2011,9,9,6
P000400,1,0,4,33.29,MA,MA,0,Science,BC,1975,10,8,7
P000401,1,1,0,25.0,Cert,Cert,0,Science,ON,2019,8,7,3
P000402,1,1,0,86.45,BComm,BComm,0,Business,BC,2006,19,11,9
P000403,0,0,1,67.9,PhD,MEng,1,Medicine,BC,2017,5,7,5
P000404,1,1,0,99.21,Cert,BSc,1,Arts,ON,2014,20,13,9
P000405,0,0,0,102.06,BSc,BSc,0,Arts,QC,2012,9,4,0
P000406,1,1,4,33.91,PhD,Cert,1,Business,BC,1977,21,13,9
P000407,0,0,0,80.4,MEng,BA,1,Medicine,BC,2005,12,3,2
P000408,0,0,0,149.05,Cert,BComm,1,Arts,BC,2021,7,1,1
P000409,1,0,0,46.85,MEng,MBA,1,Medicine,QC,2007,9,8,4
P000410,1,0,3,49.51,BA,BA,0,Medicine,BC,1999,18,10,8
P000411,0,1,1,25.66,MA,MA,0,Arts,AB,2002,9,6,5
P000412,0,0,4,117.08,BSc,BSc,0,Medicine,Other,1983,10,7,6
P000413,0,1,3,283.95,BSc,BSc,0,Science,ON,2020,17,6,6
P000414,1,1,3,21.28,BComm,BA,1,Science,AB,1977,14,8,7
P000415,0,0,1,112.29,BComm,BComm,0,Medicine,AB,2007,16,6,2
P000416,1,1,0,125.36,BA,BSc,1,Medicine,QC,1976,22,12,8
P000417,1,0,5,40.06,MEng,MEng,0,Science,QC,2011,7,7,6
P000418,1,1,1,46.39,MBA,MBA,0,Engineering,AB,2024,17,12,9
P000419,0,1,2,27.45,BSc,BSc,0,Engineering,ON,2017,21,11,9
P000420,0,1,3,33.69,MEng,MEng,0,Medicine,BC,1993,17,9,8
P000421,1,1,3,70.65,BA,PhD,1,Business,BC,2019,12,10,9
P000422,0,1,5,103.29,BA,BA,0,Medicine,BC,2012,20,10,9
P000423,1,0,1,68.05,MEng,MEng,0,Arts,BC,2006,20,10,6
P000424,0,0,3,121.08,MA,BComm,1,Medicine,AB,2021,10,8,7
P000425,0,0,3,72.92,MA,MA,0,Science,BC,2001,10,6,5
P000426,0,1,4,24.99,MBA,PhD,1,Business,ON,1989,15,6,6
P000427,0,0,5,192.94,Cert,BSc,1,Science,AB,1988,19,7,7
P000428,1,0,3,156.72,Cert,Cert,0,Engineering,BC,1992,11,6,6
P000429,0,0,4,35.77,Cert,Cert,0,Business,QC,1999,23,12,9
P000430,1,1,1,248.03,BA,BA,0,Medicine,QC,1993,20,9,8
P000431,0,0,1,89.82,MA,MA,0,Business,ON,2018,7,3,1
P000432,0,0,3,69.09,BComm,BA,1,Engineering,ON,1994,10,6,6
P000433,1,0,2,278.09,Cert,Cert,0,Business,Other,2020,18,10,9
P000434,1,1,0,8.89,MBA,PhD,1,Engineering,ON,2023,12,7,6
P000435,0,0,2,17.84,BComm,MA,1,Engineering,ON,2008,12,5,4
P000436,1,1,2,108.62,BComm,BComm,0,Engineering,BC,2008,19,8,7
P000437,0,0,4,51.55,MEng,MEng,0,Business,ON,2017,15,12,8
P000438,0,0,4,29.85,MA,MA,0,Business,AB,2006,8,10,6
P000439,1,0,3,202.5,BSc,MBA,1,Medicine,ON,2017,13,8,7
P000440,1,1,1,91.4,BSc,BSc,0,Engineering,ON,2012,17,8,8
P000441,1,0,3,23.11,PhD,PhD,0,Arts,Other,2007,15,8,6
P000442,1,1,3,37.38,MA,Cert,1,Science,BC,2011,24,11,8
P000443,0,1,0,120.99,MA,PhD,1,Medicine,Other,1978,7,6,4
P000444,0,0,4,251.95,BSc,BSc,0,Business,Other,2001,15,7,7
P000445,1,1,2,13.13,BSc,BSc,0,Business,BC,1978,8,10,6
P000446,1,1,0,76.14,MEng,MEng,0,Engineering,ON,1988,15,12,8
P000447,0,0,2,46.54,BComm,BComm,0,Science,BC,2024,17,3,3
P000448,1,0,5,16.05,MEng,MEng,0,Medicine,ON,1986,13,9,6
P000449,0,0,1,55.09,MA,MA,0,Science,QC,2021,13,3,0
P000450,1,1,1,17.97,MA,MA,0,Science,Other,1993,17,10,9
P000451,1,1,5,41.28,BA,BA,0,Arts,ON,1987,19,11,8
P000452,0,1,5,221.79,BSc,BSc,0,Arts,Other,1999,13,9,9
P000453,0,0,2,93.77,BA,BSc,1,Arts,BC,2004,15,11,8
P000454,1,1,2,115.56,BSc,BSc,0,Business,ON,1994,16,7,7
P000455,0,0,1,100.31,MEng,MEng,0,Science,ON,2003,11,1,1
P000456,1,0,3,82.89,BSc,BSc,0,Arts,BC,1986,20,11,8
P000457,1,0,0,134.3,Cert,Cert,0,Arts,BC,2019,13,3,3
P000458,1,1,5,25.34,MEng,MEng,0,Arts,ON,2024,8,11,8
P000459,1,0,0,47.54,MA,PhD,1,Arts,BC,2003,16,11,9
P000460,1,1,4,122.51,Cert,Cert,0,Business,AB,2024,9,6,6
P000461,0,1,5,35.69,MA,MA,0,Science,BC,2008,17,7,6
P000462,0,0,2,44.78,BA,MBA,1,Engineering,ON,1977,16,9,7
P000463,0,1,3,161.69,BSc,BSc,0,Arts,BC,1993,11,7,6
P000464,1,0,1,208.81,BComm,BComm,0,Engineering,BC,1986,17,5,4
P000465,0,1,3,39.33,BSc,MBA,1,Medicine,ON,1978,25,13,9
P000466,1,0,3,33.4,BSc,BA,1,Engineering,BC,1997,11,9,6
P000467,0,0,4,99.62,BA,BA,0,Engineering,QC,2011,13,9,6
P000468,1,0,3,78.06,BSc,PhD,1,Science,AB,2004,13,7,6
P000469,0,1,3,37.38,BA,MBA,1,Medicine,BC,2005,20,10,8
P000470,0,0,0,100.73,PhD,PhD,0,Business,ON,2019,11,3,0
P000471,0,0,0,97.47,BSc,BSc,0,Arts,Other,1988,11,2,0
P000472,0,1,2,67.41,BComm,BA,1,Business,ON,1977,15,12,8
P000473,0,1,1,627.7,BSc,BSc,0,Business,AB,2000,19,9,6
P000474,1,1,5,182.95,BSc,BComm,1,Medicine,BC,1986,13,11,8
P000475,1,1,4,119.65,BA,BA,0,Arts,ON,1986,21,9,7
P000476,0,0,3,140.88,MA,MA,0,Science,ON,1993,11,6,4
P000477,0,1,4,639.87,BSc,BSc,0,Engineering,AB,1978,19,11,9
P000478,1,1,1,149.36,MA,MA,0,Business,AB,2003,18,9,9
P000479,1,1,4,36.16,MEng,MEng,0,Science,QC,1982,12,10,8
P000480,1,1,3,81.48,Cert,Cert,0,Engineering,AB,2015,22,9,9
P000481,1,1,4,67.17,BSc,MBA,1,Medicine,ON,1995,18,11,7
P000482,0,1,2,40.72,BComm,MEng,1,Science,Other,1990,22,12,8
P000483,0,1,4,77.73,BA,BA,0,Medicine,ON,2000,16,9,8
P000484,0,1,5,77.22,MA,PhD,1,Engineering,Other,1985,18,7,7
P000485,1,1,2,60.75,BA,BA,0,Medicine,ON,2011,7,10,6
P000486,0,0,2,43.4,MEng,MEng,0,Engineering,BC,1980,14,6,3
P000487,1,0,4,121.3,BComm,BComm,0,Arts,BC,1990,11,9,7
P000488,1,1,0,18.24,Cert,MEng,1,Engineering,BC,2011,12,10,7
P000489,1,1,3,120.91,BSc,Cert,1,Medicine,BC,2014,16,7,7
P000490,0,0,0,63.98,BA,BA,0,Science,BC,2021,4,3,1
P000491,1,0,3,78.72,Cert,Cert,0,Business,BC,2012,13,7,6
P000492,0,0,1,9.92,MA,MA,0,Arts,AB,2006,16,5,1
P000493,1,0,0,236.29,MEng,MEng,0,Arts,AB,2014,15,5,5
P000494,0,1,5,16.42,Cert,Cert,0,Business,QC,1995,18,10,9
P000495,0,0,1,32.31,PhD,PhD,0,Medicine,ON,2013,10,5,2
P000496,1,1,2,105.1,BComm,BComm,0,Business,Other,1976,13,7,7
P000497,1,1,3,39.55,Cert,Cert,0,Medicine,QC,1976,14,12,8
P000498,1,1,2,46.2,BA,BA,0,Engineering,QC,2013,18,10,9
P000499,1,1,3,11.07,MA,BA,1,Medicine,QC,1992,19,10,9
P000500,0,0,5,45.17,BA,BA,0,Medicine,Other,2011,20,13,9
P000501,0,1,0,75.04,BA,MBA,1,Business,BC,1989,13,5,4
P000502,0,1,1,108.12,BSc,MA,1,Engineering,BC,1981,19,7,7
P000503,1,0,2,50.79,BComm,BComm,0,Science,ON,1983,15,11,7
P000504,1,1,3,75.48,PhD,PhD,0,Science,ON,2000,20,10,6
P000505,0,0,3,89.6,BA,BA,0,Arts,BC,1994,9,4,4
P000506,0,1,5,37.52,MEng,MEng,0,Science,ON,1996,18,8,7
P000507,1,1,0,35.35,BComm,PhD,1,Arts,ON,1987,15,10,8
P000508,0,0,5,295.25,BComm,BComm,0,Business,ON,2001,15,12,9
P000509,0,0,0,32.68,BComm,MEng,1,Engineering,ON,1978,14,4,1
P000510,0,0,0,167.04,MBA,MBA,0,Medicine,BC,2014,7,4,2
P000511,1,0,2,67.27,BSc,BSc,0,Business,QC,1993,15,10,9
P000512,0,0,2,201.68,MA,MA,0,Business,BC,2021,15,6,4
P000513,1,1,5,38.59,BSc,BSc,0,Arts,BC,1991,18,9,7
P000514,0,1,1,95.47,MBA,MBA,0,Arts,ON,2014,13,9,5
P000515,0,1,2,82.51,MBA,MEng,1,Engineering,ON,2005,7,8,6
P000516,1,0,4,53.29,BComm,PhD,1,Medicine,BC,2011,18,10,6
P000517,1,1,3,81.2,BSc,BComm,1,Business,BC,1976,18,13,9
P000518,1,0,1,34.88,PhD,PhD,0,Science,AB,2006,17,12,9
P000519,1,1,0,59.79,Cert,PhD,1,Engineering,Other,1993,13,8,8
P000520,0,0,1,46.57,MBA,MBA,0,Arts,Other,1996,2,5,1
P000521,0,0,2,115.62,BA,BA,0,Engineering,AB,1998,9,3,2
P000522,0,0,1,59.3,Cert,BA,1,Medicine,BC,1987,18,7,3
P000523,0,1,3,21.38,MBA,MBA,0,Medicine,Other,1991,11,8,6
P000524,1,0,0,47.59,BComm,BComm,0,Engineering,QC,2013,10,4,2
P000525,1,0,0,58.97,BComm,BComm,0,Arts,BC,2010,11,6,5
P000526,0,0,4,31.38,MEng,MEng,0,Arts,Other,2019,9,7,6
P000527,1,1,4,180.76,BComm,BComm,0,Business,AB,2021,17,9,6
P000528,0,1,1,87.46,MBA,MBA,0,Engineering,BC,2001,15,5,5
P000529,1,0,2,123.32,Cert,BSc,1,Arts,AB,1999,17,10,6
P000530,0,0,2,34.99,MBA,MBA,0,Science,QC,2001,16,7,5
P000531,1,1,0,46.6,BSc,MEng,1,Science,BC,2011,12,12,8
P000532,0,1,1,140.43,PhD,PhD,0,Engineering,QC,2023,13,3,3
P000533,1,1,1,20.71,MBA,MBA,0,Arts,BC,1997,16,10,6
P000534,1,1,2,84.97,PhD,Cert,1,Business,AB,1998,15,12,8
P000535,1,1,4,68.33,BComm,BComm,0,Medicine,ON,2022,22,12,9
P000536,0,0,1,43.03,PhD,PhD,0,Engineering,BC,1996,11,5,3
P000537,1,0,3,68.38,BComm,BComm,0,Arts,AB,1997,15,7,7
P000538,0,1,2,27.39,BA,BSc,1,Business,QC,1994,22,7,7
P000539,1,1,3,75.97,MBA,MBA,0,Business,Other,1984,17,8,6
P000540,1,1,4,24.52,MA,MA,0,Business,BC,1978,21,8,8
P000541,0,0,3,23.39,BComm,BSc,1,Medicine,BC,2000,20,10,9
P000542,1,0,1,190.91,MA,PhD,1,Arts,AB,2009,11,12,8
P000543,1,1,5,36.73,MBA,MBA,0,Business,ON,1991,21,9,7
P000544,0,1,4,12.12,MA,PhD,1,Engineering,AB,1985,12,7,6
P000545,0,1,3,136.87,BSc,BSc,0,Business,BC,2016,20,9,9
P000546,0,1,2,34.73,BSc,BSc,0,Medicine,Other,1996,6,7,3
P000547,0,1,1,4.01,MBA,MBA,0,Engineering,BC,1981,5,7,5
P000548,1,0,0,60.89,MEng,MEng,0,Science,Other,2016,16,6,4
P000549,1,1,2,131.99,MA,Cert,1,Science,ON,2002,17,8,7
P000550,0,1,0,83.99,BSc,BSc,0,Engineering,BC,1979,6,3,1
P000551,0,0,2,246.03,MEng,MEng,0,Arts,BC,1997,24,11,9
P000552,1,0,5,57.74,BA,BA,0,Science,ON,1999,11,10,8
P000553,0,1,5,101.99,MA,MA,0,Engineering,AB,2017,16,10,8
P000554,0,0,0,28.87,BSc,BSc,0,Science,ON,1988,14,0,0
P000555,1,0,3,72.46,Cert,Cert,0,Business,BC,2020,21,11,9
P000556,1,0,1,212.32,MA,MA,0,Medicine,BC,2017,8,4,4
P000557,0,0,1,94.72,BComm,BComm,0,Arts,BC,2003,7,2,1
P000558,1,0,5,72.43,MEng,MEng,0,Engineering,QC,1987,20,13,9
P000559,1,1,0,13.47,BSc,MA,1,Business,QC,1975,18,8,6
P000560,1,0,0,47.39,BA,BA,0,Science,ON,2018,13,5,1
P000561,1,0,0,23.14,BA,BA,0,Engineering,BC,2011,12,3,1
P000562,1,0,1,117.46,MA,MA,0,Medicine,Other,1977,13,8,7
P000563,0,0,1,35.65,Cert,Cert,0,Science,BC,1994,2,4,0
P000564,0,0,1,84.73,BSc,BSc,0,Business,BC,2002,7,2,1
P000565,1,1,1,28.99,MBA,MBA,0,Medicine,ON,1990,18,8,8
P000566,0,1,5,281.21,BSc,BSc,0,Engineering,ON,2020,6,7,6
P000567,0,1,4,25.34,PhD,PhD,0,Arts,BC,1992,13,9,7
P000568,1,1,0,71.06,Cert,Cert,0,Arts,BC,2011,19,9,7
P000569,1,0,0,504.81,BSc,BSc,0,Arts,QC,1987,11,6,5
P000570,1,0,5,75.53,BSc,MA,1,Arts,ON,2023,12,6,6
P000571,1,1,4,32.08,BA,BA,0,Medicine,ON,1978,17,12,9
P000572,0,0,0,103.46,BA,BA,0,Science,ON,1984,3,2,0
P000573,0,1,0,139.25,BSc,MA,1,Arts,ON,2011,14,6,4
P000574,0,1,3,126.6,BSc,BSc,0,Business,BC,1984,24,8,8
P000575,1,0,0,13.53,BComm,BComm,0,Engineering,BC,1994,13,7,4
P000576,1,0,4,75.64,BSc,BSc,0,Science,BC,1994,14,11,8
P000577,0,0,5,11.94,BComm,BComm,0,Engineering,BC,1982,13,7,7
P000578,1,0,3,284.58,BA,BA,0,Business,QC,2008,17,11,8
P000579,1,0,5,67.5,MEng,MEng,0,Business,ON,1985,20,9,8
P000580,1,1,3,44.37,Cert,BA,1,Engineering,BC,2022,17,11,9
P000581,1,1,5,108.44,BA,MEng,1,Science,BC,2011,14,9,6
P000582,0,0,2,93.73,MA,MA,0,Arts,AB,2009,8,3,2
P000583,1,0,1,25.07,BA,BA,0,Medicine,BC,2016,13,10,6
P000584,0,1,1,229.82,Cert,Cert,0,Arts,AB,2015,7,5,2
P000585,0,1,0,52.7,BA,BA,0,Medicine,ON,2001,4,4,1
P000586,1,1,5,15.94,BComm,BComm,0,Business,QC,2004,11,10,6
P000587,0,0,0,192.68,Cert,Cert,0,Engineering,ON,2020,12,1,0
P000588,1,0,2,214.14,BSc,BSc,0,Engineering,Other,2022,17,8,6
P000589,0,0,1,171.96,BA,BA,0,Engineering,BC,2002,2,3,1
P000590,1,0,3,98.47,BSc,BSc,0,Arts,BC,1983,13,11,8
P000591,0,0,4,31.57,PhD,PhD,0,Engineering,Other,2015,12,11,8
P000592,1,1,3,133.92,BSc,BSc,0,Business,BC,1990,21,9,6
P000593,1,0,0,277.52,BSc,BSc,0,Arts,BC,2001,13,5,5
P000594,1,0,5,121.61,MEng,BA,1,Medicine,BC,1985,20,10,8
P000595,1,0,5,226.44,BComm,BComm,0,Business,BC,2003,20,12,8
P000596,1,1,1,34.62,Cert,Cert,0,Arts,ON,1989,10,10,9
P000597,0,1,3,143.08,MA,MA,0,Science,BC,1987,12,11,9
P000598,1,1,0,134.1,MEng,MEng,0,Business,ON,2001,14,10,8
P000599,1,1,3,19.67,BSc,MEng,1,Arts,Other,2006,17,11,7
P000600,0,0,5,17.66,Cert,PhD,1,Arts,ON,2001,9,7,6
P000601,0,0,5,36.18,BComm,BComm,0,Medicine,ON,2009,10,7,6
P000602,1,1,3,68.22,BComm,MBA,1,Engineering,BC,2024,20,11,9
P000603,0,1,2,91.56,MEng,MEng,0,Medicine,BC,2018,13,10,8
P000604,0,1,3,53.52,MEng,MEng,0,Medicine,BC,1999,13,7,7
P000605,1,0,3,60.78,BComm,BComm,0,Arts,AB,1992,20,10,8
P000606,1,0,3,58.53,PhD,BComm,1,Medicine,AB,1979,15,6,6
P000607,1,0,5,68.62,BSc,BSc,0,Science,QC,2006,21,13,9
P000608,1,0,4,101.68,BSc,BSc,0,Science,ON,1998,19,8,7
P000609,0,0,4,94.84,MA,BSc,1,Medicine,ON,1990,23,9,8
P000610,1,0,5,61.31,BSc,BSc,0,Arts,ON,2014,14,9,6
P000611,0,0,0,78.64,BComm,BComm,0,Medicine,Other,2023,12,6,2
P000612,0,1,4,44.79,BSc,BSc,0,Business,BC,2013,9,10,9
P000613,0,1,1,120.44,BComm,BComm,0,Medicine,AB,1985,17,8,4
P000614,0,0,0,42.94,BA,BComm,1,Science,QC,1979,1,3,1
P000615,0,1,0,235.39,MEng,MEng,0,Science,ON,2001,13,3,3
P000616,0,0,5,62.87,BComm,BComm,0,Medicine,BC,1976,21,11,9
P000617,0,1,3,79.64,BSc,Cert,1,Arts,Other,2002,15,12,9
P000618,0,1,0,35.06,MBA,MBA,0,Engineering,BC,1979,15,4,4
P000619,0,1,3,48.74,BComm,BComm,0,Arts,BC,2009,14,9,8
P000620,1,0,5,73.03,BA,BA,0,Engineering,Other,2015,23,12,8
P000621,0,0,5,65.06,BComm,BComm,0,Arts,ON,2008,13,8,7
P000622,1,1,0,39.14,MBA,MA,1,Arts,BC,1983,10,10,6
P000623,0,0,1,25.51,MEng,BComm,1,Science,QC,2012,14,4,3
P000624,0,0,4,66.18,BComm,MBA,1,Arts,AB,1975,16,10,7
P000625,1,0,1,72.43,MBA,MBA,0,Arts,BC,2006,17,10,7
P000626,1,0,3,99.13,Cert,Cert,0,Arts,ON,1987,11,10,6
P000627,0,0,3,172.51,BComm,BComm,0,Arts,AB,2001,20,5,4
P000628,1,0,0,50.03,MEng,MEng,0,Science,QC,2021,15,6,5
P000629,1,0,1,13.15,BA,BA,0,Engineering,BC,1996,17,8,4
P000630,0,1,4,57.24,BComm,BComm,0,Arts,BC,1985,9,7,7
P000631,0,0,4,14.8,Cert,Cert,0,Engineering,AB,2014,14,8,7
P000632,1,1,3,23.09,BA,BA,0,Medicine,ON,2007,19,10,6
P000633,0,0,4,145.37,PhD,PhD,0,Business,QC,1998,18,6,6
P000634,1,0,0,100.61,Cert,BComm,1,Arts,QC,2022,14,11,7
P000635,0,0,1,38.44,BA,PhD,1,Science,BC,2000,15,6,3
P000636,0,0,5,38.72,Cert,MEng,1,Business,Other,2002,20,9,9
P000637,1,0,0,59.77,Cert,Cert,0,Business,ON,2024,5,5,1
P000638,0,0,3,15.9,BComm,BComm,0,Science,AB,1990,7,6,4
P000639,0,1,3,93.99,Cert,Cert,0,Business,BC,1991,18,7,7
P000640,1,0,2,48.62,MEng,MEng,0,Business,BC,2017,17,9,6
P000641,1,1,2,277.17,BComm,Cert,1,Medicine,BC,2005,18,9,8
P000642,1,0,5,27.64,MBA,BComm,1,Business,BC,1993,20,11,8
P000643,0,1,5,142.55,Cert,BSc,1,Science,AB,2018,20,8,7
P000644,0,1,1,37.33,Cert,Cert,0,Science,BC,2004,14,7,4
P000645,0,0,3,144.53,Cert,Cert,0,Engineering,ON,1983,8,7,5
P000646,1,0,1,29.47,MBA,MBA,0,Engineering,BC,2003,5,3,3
P000647,1,0,0,115.14,BComm,BComm,0,Arts,AB,2017,13,6,5
P000648,1,0,5,45.24,BSc,BSc,0,Science,BC,2022,15,11,9
P000649,0,1,3,33.31,BA,BA,0,Medicine,BC,1992,9,8,6
P000650,1,0,0,56.98,MEng,MEng,0,Arts,BC,2021,13,9,5
P000651,0,0,1,93.83,BA,Cert,1,Engineering,BC,2006,9,3,2
P000652,0,0,4,88.62,MBA,MBA,0,Science,BC,1988,13,9,7
P000653,0,1,4,225.68,BA,BA,0,Science,BC,2002,19,7,7
P000654,0,1,1,123.55,BSc,MA,1,Arts,BC,1982,9,6,5
P000655,1,1,1,7.88,MEng,BSc,1,Medicine,BC,1983,15,11,9
P000656,1,0,4,46.7,PhD,PhD,0,Business,BC,2016,9,12,8
P000657,0,0,5,13.15,BComm,BComm,0,Arts,AB,2004,10,8,8
P000658,0,1,2,47.32,BSc,BSc,0,Science,BC,1980,16,3,3
P000659,0,0,5,105.59,BA,BSc,1,Science,ON,2010,12,8,8
P000660,0,0,3,22.15,MEng,MEng,0,Science,BC,1981,12,6,5
P000661,1,1,5,25.09,MA,MA,0,Engineering,BC,2019,9,9,6
P000662,1,1,3,72.08,MA,BComm,1,Arts,BC,1977,9,6,6
P000663,1,0,3,51.08,BComm,BA,1,Arts,Other,1988,7,10,7
P000664,0,1,2,226.88,BComm,BComm,0,Science,ON,2023,14,7,7
P000665,1,0,5,83.1,Cert,Cert,0,Business,AB,1982,10,11,7
P000666,1,0,3,98.23,BA,BComm,1,Engineering,ON,2019,10,10,7
P000667,1,0,0,259.16,MA,MA,0,Science,BC,1994,14,6,5
P000668,0,1,3,43.12,BComm,BComm,0,Business,QC,1978,16,10,8
P000669,0,0,1,64.22,MEng,PhD,1,Business,BC,2009,13,6,5
P000670,1,1,0,29.15,BA,BA,0,Business,QC,1987,22,7,7
P000671,1,0,0,78.99,MEng,MEng,0,Arts,ON,2021,12,4,3
P000672,0,1,5,146.73,BComm,BComm,0,Science,BC,1996,11,10,9
P000673,1,0,0,191.47,Cert,Cert,0,Engineering,BC,2002,9,5,5
P000674,1,1,4,62.49,MA,MA,0,Science,ON,2017,18,9,7
P000675,0,0,4,36.5,MEng,MEng,0,Engineering,BC,2023,16,6,6
P000676,0,0,1,34.93,BSc,BSc,0,Medicine,ON,2017,8,5,2
P000677,0,0,3,21.16,MA,MA,0,Business,ON,1988,12,4,4
P000678,0,0,1,70.91,BSc,BSc,0,Engineering,Other,1990,7,4,2
P000679,0,0,3,190.32,MEng,PhD,1,Medicine,AB,2016,13,10,6
P000680,0,1,2,9.72,BSc,BSc,0,Arts,BC,1995,16,11,8
P000681,0,1,4,11.35,BComm,BComm,0,Business,BC,2020,8,9,7
P000682,0,1,4,197.04,BSc,BSc,0,Medicine,BC,1998,16,13,9
P000683,0,0,3,17.83,PhD,PhD,0,Business,BC,1991,12,5,3
P000684,0,0,3,83.91,MEng,MEng,0,Science,Other,1979,17,6,5
P000685,0,0,1,23.6,BComm,BComm,0,Medicine,ON,1977,12,1,1
P000686,1,0,1,120.34,BComm,BComm,0,Engineering,BC,2020,18,8,4
P000687,0,0,4,120.42,BComm,BComm,0,Arts,BC,1999,14,11,7
P000688,0,0,4,73.81,MEng,MEng,0,Business,Other,1985,16,12,9
P000689,1,0,2,124.69,BA,BA,0,Science,ON,1976,10,8,8
P000690,0,1,1,67.19,BA,MA,1,Arts,Other,1992,15,9,8
P000691,1,1,1,101.27,Cert,Cert,0,Engineering,BC,2009,16,9,9
P000692,1,0,4,277.08,BComm,BComm,0,Medicine,AB,1989,10,8,7
P000693,0,0,2,155.27,PhD,PhD,0,Medicine,BC,2006,14,5,4
P000694,1,1,4,38.2,BSc,MA,1,Business,BC,2016,19,11,8
P000695,0,0,0,34.03,PhD,PhD,0,Arts,BC,2012,9,3,0
P000696,1,1,0,53.43,BA,BA,0,Business,AB,1999,17,10,8
P000697,1,1,3,53.86,MBA,MBA,0,Business,BC,1984,15,12,8
P000698,0,1,3,68.49,BComm,BComm,0,Business,ON,2021,8,10,7
P000699,0,1,3,39.93,BA,BA,0,Science,ON,2004,9,11,7
P000700,0,1,3,109.0,MEng,PhD,1,Science,AB,1985,19,8,8
P000701,1,1,4,66.73,MEng,MEng,0,Engineering,ON,2021,21,10,9
P000702,0,1,5,86.46,BComm,MA,1,Science,QC,1979,16,7,6
